1.115831582811007353e+21 -2.047186158254326809e+21 4.078130144465897390e+20 1.290203448419071033e+21 -7.674346741565217833e+20 -3.669087978272617136e+21 9.736597763371292426e+21 -1.166625952524054980e+22 2.740041314352788564e+22 -2.910655298097239189e+22 1.220646711657589113e+21 9.781617452598700278e+21 -8.290705427390061871e+21
-2.047186158254327071e+21 5.994423144122554515e+21 -5.931395676824733221e+21 2.409458290306331967e+21 -1.973320767103146394e+20 5.229405096529333584e+21 -2.045974968431519203e+22 2.390002628691458051e+22 -1.747079773058758397e+22 -7.328745463007273812e+22 9.681258313482190507e+22 1.021252250310113912e+22 -9.741792226472557019e+21
4.078130144465877729e+20 -5.931395676824732172e+21 1.723550175287813603e+22 -2.318049394562873426e+22 1.427377267470019382e+22 -7.562947457632451953e+21 3.435639680575062671e+22 -3.239385662314230527e+22 -1.324545359688578556e+23 5.613428220153381740e+23 -3.362966888220491052e+23 -6.841785496593235549e+22 2.638280522342225832e+22
1.290203448419070771e+21 2.409458290306339832e+21 -2.318049394562875943e+22 5.912819190227752767e+22 -7.311030549794399453e+22 4.445453886938147507e+22 -4.097455453112681208e+22 8.979993893490189664e+21 2.528285827555776895e+23 -9.815193027869585189e+23 4.102671819360724540e+23 1.180219336617006402e+23 4.625429036074262751e+22
-7.674346741565173268e+20 -1.973320767103416402e+20 1.427377267470025674e+22 -7.311030549794404486e+22 2.130687212969937884e+23 -2.157134851276843789e+23 -8.105440819953124403e+22 2.926139964869499159e+23 -2.755337597098695842e+23 1.651524870525899197e+24 -1.050434991427330855e+24 -1.978753153302211078e+23 -1.544276666289969462e+23
-3.669087978272615563e+21 5.229405096529346167e+21 -7.562947457632513819e+21 4.445453886938155057e+22 -2.157134851276843453e+23 6.677939314664544278e+23 -5.927347982317462099e+23 -2.483236881493654461e+23 2.419683572839962305e+23 -2.197852983589139554e+24 2.331985262007582265e+24 2.445642648307762368e+23 -3.921380048019580885e+22
9.736597763371277746e+21 -2.045974968431516267e+22 3.435639680575066446e+22 -4.097455453112681208e+22 -8.105440819953141180e+22 -5.927347982317460086e+23 3.094127618661738168e+24 -3.338031726453197931e+24 -1.410162420619281399e+24 1.810403395673684546e+24 1.161002615754834408e+24 8.873436943210548874e+22 5.946604120312057472e+23
-1.166625952524054561e+22 2.390002628691451760e+22 -3.239385662314220041e+22 8.979993893490044961e+21 2.926139964869500165e+23 -2.483236881493652113e+23 -3.338031726453200079e+24 1.054651652411485053e+25 -5.875510557060378399e+24 -1.464635094707637588e+24 2.147199972731160598e+24 -2.670052835559080246e+24 -6.820361765948491993e+23
2.740041314352791919e+22 -1.747079773058753993e+22 -1.324545359688578556e+23 2.528285827555771862e+23 -2.755337597098673025e+23 2.419683572839928415e+23 -1.410162420619274688e+24 -5.875510557060381620e+24 4.265045747082297583e+25 -5.281766492195301388e+25 3.019213865178334797e+24 1.287223438996430713e+25 -8.372648019153170473e+24
-2.910655298097246319e+22 -7.328745463007273812e+22 5.613428220153380397e+23 -9.815193027869569083e+23 1.651524870525893023e+24 -2.197852983589134454e+24 1.810403395673675419e+24 -1.464635094707643225e+24 -5.281766492195302247e+25 1.877944501362751662e+26 -1.060112605984076949e+26 -1.628996438671323229e+25 9.594074126054736324e+24
1.220646711657573646e+21 9.681258313482190507e+22 -3.362966888220489039e+23 4.102671819360711119e+23 -1.050434991427326157e+24 2.331985262007577433e+24 1.161002615754837226e+24 2.147199972731181536e+24 3.019213865178329965e+24 -1.060112605984076777e+26 1.529184381589139604e+26 -1.343226073721094631e+25 -1.241713992834256710e+25
9.781617452598666723e+21 1.021252250310119784e+22 -6.841785496593219610e+22 1.180219336617000530e+23 -1.978753153302196650e+23 2.445642648307749618e+23 8.873436943210726713e+22 -2.670052835559072193e+24 1.287223438996426633e+25 -1.628996438671315069e+25 -1.343226073721095061e+25 2.763711899018822562e+25 -8.559538309970207021e+24
-8.290705427390015734e+21 -9.741792226472550728e+21 2.638280522342179275e+22 4.625429036074367608e+22 -1.544276666289989930e+23 -3.921380048019342649e+22 5.946604120312021904e+23 -6.820361765948565813e+23 -8.372648019153103901e+24 9.594074126054586000e+24 -1.241713992834251771e+25 -8.559538309970191989e+24 1.151744994022990042e+25
