2.852325290169177866e+20 -6.129492367112810004e+20 4.857272486966280847e+20 -2.262494341202730680e+20 -1.284085691712256901e+20 4.339216133917890970e+20 9.222454902631746765e+20 6.363482685042089001e+20 -1.914242898241541426e+22 3.430101077024213618e+22 -2.223689508691152103e+22 2.302344188404088544e+22 -1.768095259960662399e+22
-6.129492367112806072e+20 1.762692880622172504e+21 -1.962697487802149634e+21 1.072399711798718628e+21 1.848281825260965396e+20 -1.149603258883875668e+21 -2.940433220266648142e+21 -2.412342293748766999e+21 5.462003690481585540e+22 -1.014189775826284205e+23 6.734966596892274721e+22 -7.122541643600913603e+22 5.772126851215375152e+22
4.857272486966274949e+20 -1.962697487802149896e+21 3.326457659976768815e+21 -2.773513465045615378e+21 3.149872468449943224e+20 2.882786538014795891e+21 1.248227123296131613e+21 -8.578399410507276616e+20 -6.628008954221802658e+22 1.456942616610581114e+23 -9.787007715196724786e+22 1.038709687162534290e+23 -9.266492632140359506e+22
-2.262494341202732974e+20 1.072399711798720856e+21 -2.773513465045616427e+21 3.935017343798708011e+21 -1.636202961204770505e+21 -2.058193919928485544e+21 -7.240814937753099960e+20 1.377524876799695546e+22 3.151871977646052501e+22 -1.263067676532917383e+23 9.124766167459479473e+22 -9.578349044122827882e+22 9.206518339283224153e+22
-1.284085691712252314e+20 1.848281825260957860e+20 3.149872468449950433e+20 -1.636202961204770243e+21 6.407315226793507553e+21 -1.011883474714300409e+22 1.076464601406889787e+22 -1.135159919161875471e+22 5.235876448820147100e+22 -1.026233452650451561e+23 6.436579436300358543e+22 -5.012134607475745751e+22 4.581081136036676685e+22
4.339216133917894902e+20 -1.149603258883879469e+21 2.882786538014803231e+21 -2.058193919928493933e+21 -1.011883474714300409e+22 3.979263675224881837e+22 -6.863278334587987349e+22 8.851175104409631300e+22 -2.717931279352538480e+23 4.840207404616384512e+23 -2.556757732423023681e+23 2.182119361587971642e+23 -2.766223367013662804e+23
9.222454902631631421e+20 -2.940433220266614063e+21 1.248227123296068174e+21 -7.240814937752545526e+20 1.076464601406893982e+22 -6.863278334588005804e+22 2.421149707070728841e+23 -4.927899077571894135e+23 7.714253208156153462e+23 -7.566797775001156353e+23 8.815764247663716440e+22 3.287458875419607958e+22 3.491093072828804419e+23
6.363482685042688000e+20 -2.412342293748976714e+21 -8.578399410503690486e+20 1.377524876799665137e+22 -1.135159919161903992e+22 8.851175104409757129e+22 -4.927899077571899503e+23 3.376041138943468486e+24 -8.060598576638767003e+24 6.436012048604204517e+24 -9.008952176863754123e+23 3.186396992713731573e+23 -1.725217652062992785e+24
-1.914242898241555687e+22 5.462003690481646777e+22 -6.628008954221894933e+22 3.151871977646135548e+22 5.235876448820189043e+22 -2.717931279352555257e+23 7.714253208156080985e+23 -8.060598576638726200e+24 2.818487931893722176e+25 -3.171780809292030170e+25 1.223729180589609954e+25 -1.111695399714440472e+25 1.303241420409049491e+25
3.430101077024228717e+22 -1.014189775826290412e+23 1.456942616610588496e+23 -1.263067676532924094e+23 -1.026233452650457601e+23 4.840207404616393236e+23 -7.566797775001006029e+23 6.436012048604120765e+24 -3.171780809292020292e+25 5.559988021107338934e+25 -3.007713161398893320e+25 2.831231293496799924e+25 -3.105709246804878030e+25
-2.223689508691150006e+22 6.734966596892282271e+22 -9.787007715196726464e+22 9.124766167459479473e+22 6.436579436300345121e+22 -2.556757732423006568e+23 8.815764247662479960e+22 -9.008952176863060217e+23 1.223729180589593634e+25 -3.007713161398877000e+25 2.051016783168701369e+25 -2.065421651726115841e+25 2.041461487910427385e+25
2.302344188404086446e+22 -7.122541643600910248e+22 1.038709687162532780e+23 -9.578349044122821172e+22 -5.012134607475725618e+22 2.182119361587947818e+23 3.287458875421023535e+22 3.186396992712972572e+23 -1.111695399714422219e+25 2.831231293496779308e+25 -2.065421651726112405e+25 2.190797282431364904e+25 -2.065313850124854052e+25
-1.768095259960663238e+22 5.772126851215383541e+22 -9.266492632140366217e+22 9.206518339283239253e+22 4.581081136036666619e+22 -2.766223367013649047e+23 3.491093072828680938e+23 -1.725217652062911986e+24 1.303241420409030593e+25 -3.105709246804862568e+25 2.041461487910429103e+25 -2.065313850124860065e+25 2.185138272617995341e+25
